; CSV, generated by libsigrok4DSL 0.2.0 on Sun Nov 09 13:07:41 2025
; Channels (16/16)
; Sample rate: 50 kHz
; Sample count: 600.64 K Samples
Time(s), clock, a15, a14, a13, a12, a11, a10, a9, a8, a7, a6, a5, a4, a3, a2, a1
1.58154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.58156,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.58162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.58168,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.5817,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1.58172,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1
1.58174,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.5818,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.58182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.58206,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.58212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.58288,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.58296,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.58372,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.58378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.58418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5842,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.58426,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.58428,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.58432,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.58434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.58436,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.5844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.58446,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.58448,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1.5845,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.58452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.58456,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.58458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.58462,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1.58464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.58466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.58472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.58474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.58476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.58478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.58544,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.58546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5871,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.58712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.58876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.58878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.59708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.59874,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.59876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.60094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.60116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.60118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.60122,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.60124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.60126,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.602,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.60208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.60284,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.6029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.60366,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.60374,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.60418,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1.6042,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.60426,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
1.60428,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.6043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.60432,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.60434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.60438,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1
1.6044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.60456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.60472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.60474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.60482,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.60488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.60496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.60498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.60504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.60508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.60526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.60528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.60542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.60622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.60624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.60706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.60708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.60872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.60874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.61038,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.61454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.61456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.61704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.61706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.61872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.62094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.62096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.62098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.62114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.62118,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.6212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.62124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.62126,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.62196,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.62204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.6228,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.62286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.62364,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.6237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.62426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.62428,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.62432,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1.62434,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.62436,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1.62438,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.62444,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1.62446,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
1.62448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.62454,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.62456,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.62458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6246,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1.62462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.62464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.62468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.62472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.62476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.62486,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.62488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.62536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.62538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.62618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.62702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.62704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.62868,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.63034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.63036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.63452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.63702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.63866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.63868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.63952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.64116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.64118,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1
1.6412,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.64192,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.642,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.64276,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.64282,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.6436,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.64366,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.64428,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1
1.6443,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1
1.64432,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.64434,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
1.64436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.64442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.64482,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.64492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.64498,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.64504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.64516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.64518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.64532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.64534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.64616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.64618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.64698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.64782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.64784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.64948,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.65114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.65116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.65532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.65782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.65946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.65948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.66032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.66104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.66106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.66114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.66118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.6612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.66126,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.6619,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.66196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.66272,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.6628,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.66356,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.66362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.66428,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
1.6643,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.66432,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.66434,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.66436,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1.66438,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.6644,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.66442,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
1.66444,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.66446,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1.66448,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.6645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.66452,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.66456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.66466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.66476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.66482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.66502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.66528,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.66694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.66696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6686,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.66862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.66944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.66946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.67112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.67276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.67278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.67692,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.67694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.67942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.67944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.68108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6813,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.68136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.68138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.68184,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.68192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.68268,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.68276,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.68352,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.68358,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.68434,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1.68436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.68438,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.68442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.68444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.68448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.68452,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
1.68454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.68496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.68508,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.68524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.68528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.68532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.68534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.68542,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.68544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.68608,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.68774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.68776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6894,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.68942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.70106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.70132,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.70134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.70136,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.70138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.70182,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.70188,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.70264,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.70272,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.70348,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.70354,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.7043,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.70438,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.70444,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.70446,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1.70448,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.7045,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1.70452,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.70462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.70474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.70478,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.70486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.70492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.70494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.70496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.70498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.70508,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.70522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.70602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.70604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.70686,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.70688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.70852,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.70854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.72016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.72018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.721,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.72102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.72112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.72134,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.72138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.72142,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.72176,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.72184,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.7226,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.72266,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.72342,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.7235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.72426,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.72432,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.72446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.72448,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.7245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.72452,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.72454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.72492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.72494,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.72502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.72504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.72506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.72516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.72526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.72528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.72598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.72602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.72682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.72684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.72848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.73014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.73016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.73596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.73598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.73846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.73848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.74012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
